Scheme_Code	Scheme_Name	Asset_Value	NAV	Date
153248	LIC MF Multi Asset Allocation Fund-Regular Plan-Growth	11127.10	11.1271	17-Jun-2025
153249	LIC MF Multi Asset Allocation Fund-Regular Plan-IDCW	11127.10	11.1271	17-Jun-2025
152445	Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW	11828.20	11.8282	17-Jun-2025
152444	Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW	11580.70	11.5807	17-Jun-2025
152443	Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth	12102.60	12.1026	17-Jun-2025
152441	Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth	11853.80	11.8538	17-Jun-2025
152344	Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth	12310.00	12.310	17-Jun-2025
152345	Mirae Asset Multi Asset Allocation Fund - Direct Plan - IDCW	12310.00	12.310	17-Jun-2025
152347	Mirae Asset Multi Asset Allocation Fund - Regular Plan - Growth	12039.00	12.039	17-Jun-2025
152346	Mirae Asset Multi Asset Allocation Fund - Regular Plan - IDCW	12037.00	12.037	17-Jun-2025
148454	Motilal Oswal Multi Asset Fund - Direct Plan - Growth Option	12890.50	12.8905	17-Jun-2025
148455	Motilal Oswal Multi Asset Fund - Regular Plan - Growth Option	12076.90	12.0769	17-Jun-2025
148457	Nippon India Multi Asset Allocation Fund - Direct Plan - Growth Option	22819.10	22.8191	17-Jun-2025
148458	NIPPON INDIA MULTI ASSET ALLOCATION FUND - DIRECT Plan - IDCW Option	22819.10	22.8191	17-Jun-2025
148460	NIPPON INDIA MULTI ASSET ALLOCATION FUND - IDCW Option	21361.60	21.3616	17-Jun-2025
148459	Nippon India Multi Asset Allocation Fund - Regular Plan - Growth Option	21361.60	21.3616	17-Jun-2025
120820	quant Multi Asset Fund - IDCW Option - Direct Plan	138673.90	138.6739	17-Jun-2025
101071	quant Multi Asset Fund - IDCW Option - Regular Plan	128699.00	128.699	17-Jun-2025
101072	quant Multi Asset Fund-GROWTH OPTION - Regular Plan	140393.90	140.3939	17-Jun-2025
120821	quant Multi Asset Fund-GROWTH OPTION-Direct Plan	150469.60	150.4696	17-Jun-2025
152474	Quantum Multi Asset Allocation Fund - Direct Plan Growth Option	11720.00	11.72	17-Jun-2025
152475	Quantum Multi Asset Allocation Fund - Regular Plan Growth Option	11490.00	11.49	17-Jun-2025
153092	Samco Multi Asset Allocation Fund - Direct Plan - Growth	11940.00	11.94	17-Jun-2025
153093	Samco Multi Asset Allocation Fund - Regular Plan - Growth	11850.00	11.85	17-Jun-2025
119840	SBI Multi Asset Allocation Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	37203.60	37.2036	17-Jun-2025
119843	SBI MULTI ASSET ALLOCATION FUND - DIRECT PLAN - GROWTH	65296.20	65.2962	17-Jun-2025
119841	SBI Multi Asset Allocation Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	29320.50	29.3205	17-Jun-2025
119842	SBI Multi Asset Allocation Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	31015.40	31.0154	17-Jun-2025
103409	SBI Multi Asset Allocation Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	33321.50	33.3215	17-Jun-2025
103408	SBI MULTI ASSET ALLOCATION FUND - REGULAR PLAN - GROWTH	58926.00	58.9260	17-Jun-2025
103400	SBI Multi Asset Allocation Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	26349.40	26.3494	17-Jun-2025
103401	SBI Multi Asset Allocation Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	26323.50	26.3235	17-Jun-2025
152051	Shriram Multi Asset Allocation Fund - Direct Growth	12440.10	12.4401	17-Jun-2025
152052	Shriram Multi Asset Allocation Fund - Regular Growth	12031.00	12.031	17-Jun-2025
152314	Sundaram Multi Asset Allocation Fund Direct Plan Growth	12439.70	12.4397	17-Jun-2025
152316	Sundaram Multi Asset Allocation Fund Direct Plan IDCW Payout	12439.70	12.4397	17-Jun-2025
152312	Sundaram Multi Asset Allocation Fund Direct Plan IDCW Reinvestment	12439.70	12.4397	17-Jun-2025
152311	Sundaram Multi Asset Allocation Fund Regular Plan Growth	12168.00	12.1680	17-Jun-2025
152315	Sundaram Multi Asset Allocation Fund Regular Plan IDCW Payout	12168.00	12.1680	17-Jun-2025
152313	Sundaram Multi Asset Allocation Fund Regular Plan IDCW Reinvestment	12168.00	12.1680	17-Jun-2025
148052	Tata Multi Asset Opportnities Fund-Direct Plan-Dividend Reinvestment	25528.40	25.5284	17-Jun-2025
148049	Tata Multi Asset Opportunities Fund-Direct Plan-Dividend Payout	25528.40	25.5284	17-Jun-2025
148053	Tata Multi Asset Opportunities Fund-Direct Plan-Growth	25528.40	25.5284	17-Jun-2025
148054	Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Payout	23346.20	23.3462	17-Jun-2025
148051	Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Reinvestment	23346.20	23.3462	17-Jun-2025
148050	Tata Multi Asset Opportunities Fund-Regular Plan-Growth	23346.20	23.3462	17-Jun-2025
152787	Union Multi Asset Allocation Fund- Direct Plan - Growth Option	10690.00	10.69	17-Jun-2025
152784	Union Multi Asset Allocation Fund- Direct Plan - IDCW Option	10690.00	10.69	17-Jun-2025
152786	Union Multi Asset Allocation Fund- Regular Plan - Growth Option	10590.00	10.59	17-Jun-2025
152785	Union Multi Asset Allocation Fund- Regular Plan - IDCW Option	10590.00	10.59	17-Jun-2025
120760	UTI Multi Asset Allocation Fund - Direct Plan - Growth Option	81761.20	81.7612	17-Jun-2025
120761	UTI Multi Asset Allocation Fund - Direct Plan - IDCW	33300.10	33.3001	17-Jun-2025
111599	UTI Multi Asset Allocation Fund - Regular Plan - Growth Option	73822.20	73.8222	17-Jun-2025
111602	UTI Multi Asset Allocation Fund - Regular Plan - IDCW	28828.50	28.8285	17-Jun-2025
151745	WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth	14406.00	14.406	17-Jun-2025
151746	WhiteOak Capital Multi Asset Allocation Fund Regular Plan Growth	14051.00	14.051	17-Jun-2025
103062	ICICI Prudential Blended Plan B -  Dividend Option - I	15042.50	15.0425	07-Oct-2016
103061	ICICI Prudential Blended Plan B -  Growth Option - I	23963.10	23.9631	07-Oct-2016
114376	ICICI Prudential Blended Plan B -  Monthly Dividend Option - I	10266.00	10.2660	07-Oct-2016
114238	ICICI Prudential Blended Plan B - Daily Dividend Option - I	12492.60	12.4926	07-Oct-2016
120302	ICICI Prudential Blended Plan B - Direct Plan -  Dividend Option - I	17736.20	17.7362	07-Oct-2016
120300	ICICI Prudential Blended Plan B - Direct Plan -  Growth Option - I	24080.80	24.0808	07-Oct-2016
120301	ICICI Prudential Blended Plan B - Direct Plan -  Monthly Dividend Option - I	10306.30	10.3063	07-Oct-2016
131150	ICICI Prudential Blended Plan B - Direct Plan - Half Yearly Dividend Option - I	10022.70	10.0227	26-Sep-2014
123542	ICICI Prudential Blended Plan B - Direct Plan - Quarterly Dividend Option - I	10700.00	10.7000	07-Oct-2016
131149	ICICI Prudential Blended Plan B - Half Yearly Dividend Option - I	10366.10	10.3661	07-Oct-2016
132979	ICICI Prudential Blended Plan B - option I-Bonus	11970.30	11.9703	07-Oct-2016
120303	ICICI Prudential Blended Plan B-Direct Plan -  Daily Dividend Option - I	12032.00	12.0320	07-Oct-2016
101098	ICICI Prudential Child Care Plan Study - Cumulative	69612.20	69.6122	25-May-2018
120691	ICICI Prudential Child Care Plan Study - Direct Plan- Cumulative	72424.30	72.4243	25-May-2018
131621	ICICI Prudential Dynamic Bond Fund - Annual Dividend	10648.40	10.6484	25-May-2018
122613	ICICI Prudential Dynamic Bond Fund - Bonus	19698.40	19.6984	25-May-2018
113055	ICICI Prudential Dynamic Bond Fund - Daily Dividend	10017.10	10.0171	25-May-2018
120584	ICICI Prudential Dynamic Bond Fund - Direct Plan -  Daily Dividend	10566.90	10.5669	25-May-2018
120582	ICICI Prudential Dynamic Bond Fund - Direct Plan -  Growth	20425.00	20.4250	25-May-2018
120581	ICICI Prudential Dynamic Bond Fund - Direct Plan -  Half Yearly Dividend	10212.90	10.2129	25-May-2018
120580	ICICI Prudential Dynamic Bond Fund - Direct Plan -  Monthly Dividend	10461.80	10.4618	25-May-2018
131620	ICICI Prudential Dynamic Bond Fund - Direct Plan - Annual Dividend	10616.40	10.6164	25-May-2018
131199	ICICI Prudential Dynamic Bond Fund - Direct Plan - Bonus Option	20230.00	20.2300	25-May-2018
120583	ICICI Prudential Dynamic Bond Fund - Direct Plan - Quarterly Dividend	10477.90	10.4779	25-May-2018
111996	ICICI Prudential Dynamic Bond Fund - Growth	19698.50	19.6985	25-May-2018
112005	ICICI Prudential Dynamic Bond Fund - Half Yearly Dividend	10238.80	10.2388	25-May-2018
111997	ICICI Prudential Dynamic Bond Fund - Monthly Dividend	10965.60	10.9656	25-May-2018
112002	ICICI Prudential Dynamic Bond Fund - Premium Plus Growth	20763.20	20.7632	25-May-2018
111998	ICICI Prudential Dynamic Bond Fund - Quarterly Dividend	10408.00	10.4080	25-May-2018
106290	ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Dividend	10789.40	10.7894	26-Sep-2017
106292	ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Growth	22503.50	22.5035	26-Sep-2017
130958	ICICI Prudential Interval Fund Annual Interval Plan - I - Direct Plan Bonus	12628.00	12.6280	26-Sep-2017
106291	ICICI Prudential Interval Fund Annual Interval Plan I -  Growth	17983.00	17.9830	26-Sep-2017
120625	ICICI Prudential Interval Fund Annual Interval Plan I - Direct Plan -  Growth	18013.10	18.0131	26-Sep-2017
106293	ICICI Prudential Interval Fund Annual Interval Plan I - Dividend	10817.20	10.8172	26-Sep-2017
106762	ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Dividend	11988.30	11.9883	14-Nov-2017
106763	ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Growth	22649.70	22.6497	14-Nov-2017
120627	ICICI Prudential Interval Fund Annual Interval Plan II - Direct Plan -  Growth	23444.90	23.4449	14-Nov-2017
106760	ICICI Prudential Interval Fund Annual Interval Plan II - Dividend	11854.90	11.8549	21-Oct-2013
106761	ICICI Prudential Interval Fund Annual Interval Plan II - Growth	23362.20	23.3622	14-Nov-2017
106778	ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Dividend	11787.40	11.7874	21-Nov-2017
106777	ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Growth	21897.70	21.8977	21-Nov-2017
120629	ICICI Prudential Interval Fund Annual Interval Plan III - Direct Plan -  Growth	17797.80	17.7978	21-Nov-2017
106780	ICICI Prudential Interval Fund Annual Interval Plan III - Dividend	10835.20	10.8352	29-Oct-2013
106779	ICICI Prudential Interval Fund Annual Interval Plan III - Growth	17749.50	17.7495	21-Nov-2017
106832	ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Dividend	11684.50	11.6845	05-Dec-2017
106833	ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth	21763.70	21.7637	05-Dec-2017
106830	ICICI Prudential Interval Fund Annual Interval Plan IV -  Dividend	11770.80	11.7708	17-Nov-2014
120631	ICICI Prudential Interval Fund Annual Interval Plan IV - Direct Plan -  Growth	20481.80	20.4818	05-Dec-2017
106831	ICICI Prudential Interval Fund Annual Interval Plan IV - Growth	20408.80	20.4088	05-Dec-2017
105650	ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Dividend	10001.60	10.0016	29-Aug-2017
105651	ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Growth	21184.40	21.1844	29-Aug-2017
120635	ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Dividend	10069.20	10.0692	30-Jun-2014
120636	ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Growth	13473.50	13.4735	29-Aug-2017
109680	ICICI Prudential Interval Fund Monthly Interval Plan I - Dividend	10001.50	10.0015	29-Aug-2017
109679	ICICI Prudential Interval Fund Monthly Interval Plan I - Growth	13463.70	13.4637	29-Aug-2017
105711	ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Dividend	10002.50	10.0025	20-Sep-2017
105710	ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Growth	21999.90	21.9999	20-Sep-2017
115763	ICICI Prudential Interval Fund Quarterly Interval Plan - 1 Retail Quarterly Dividend Payout	10002.20	10.0022	04-Sep-2014
120638	ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan -  Growth	17621.10	17.6211	20-Sep-2017
120637	ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan - Dividend	10001.70	10.0017	20-Sep-2017
111405	ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Growth	17594.40	17.5944	20-Sep-2017
111406	ICICI Prudential Interval Fund Quarterly Interval Plan 1 -Dividend	10001.70	10.0017	20-Sep-2017
124214	ICICI Prudential Interval Fund Quarterly Interval Plan 1 Plan - Direct Plan - Quarterly Dividend Payout	10002.30	10.0023	04-Jun-2014
105907	ICICI Prudential Interval Fund - Quarterly Interval Plan II - Retail Dividend	10027.10	10.0271	24-Oct-2017
105908	ICICI Prudential Interval Fund - Quarterly Interval Plan II - Retail Growth	22029.60	22.0296	24-Oct-2017
120639	ICICI Prudential Interval Fund II Quarterly Interval - Direct Plan -  Growth	20051.30	20.0513	24-Oct-2017
110203	ICICI Prudential Interval Fund II Quarterly Interval - Dividend	10001.30	10.0013	24-Oct-2017
110204	ICICI Prudential Interval Fund II Quarterly Interval - Growth	19998.50	19.9985	24-Oct-2017
127399	ICICI Prudential Interval Fund - Quarterly Interval Plan III - Direct Quarterly Dividend Payout	10008.50	10.0085	28-Aug-2017
106141	ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Dividend	10008.30	10.0083	28-Aug-2017
106142	ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Growth	20791.20	20.7912	28-Aug-2017
120654	ICICI Prudential Interval Fund III Quarterly Interval - Direct Plan -  Dividend	10185.40	10.1854	28-Aug-2017
120655	ICICI Prudential Interval Fund III Quarterly Interval - Direct Plan -  Growth	17501.40	17.5014	28-Aug-2017
110556	ICICI Prudential Interval Fund III Quarterly Interval - Dividend	10006.10	10.0061	22-Feb-2017
110555	ICICI Prudential Interval Fund III Quarterly Interval - Growth	17431.20	17.4312	28-Aug-2017
121129	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Cumulative	13961.90	13.9619	15-Mar-2017
121127	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Direct Plan - Cumulative	13979.60	13.9796	15-Mar-2017
121126	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Direct Plan - Dividend	10929.10	10.9291	25-Feb-2014
121364	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Cumulative	14942.30	14.9423	09-Apr-2018
121362	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Direct Plan - Cumulative	14983.50	14.9835	09-Apr-2018
121441	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Cumulative	14902.30	14.9023	10-Apr-2018
121440	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Cumulative	14945.40	14.9454	10-Apr-2018
121442	ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Dividend	10441.00	10.4410	23-Mar-2015
127238	ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Cumulative	13774.00	13.7740	13-Mar-2018
127236	ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Direct Plan - Cumulative	13797.90	13.7979	13-Mar-2018
127235	ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Dividend	10865.40	10.8654	29-Feb-2016
123597	ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Direct Plan - Quarterly Dividend Payout	10247.90	10.2479	15-May-2014
106828	ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Retail Dividend	10001.60	10.0016	05-Sep-2017
106829	ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Retail Growth	21191.70	21.1917	05-Sep-2017
123645	ICICI Prudential Interval Fund II Quarterly Interval Plan A -  Quarterly Dividend Payout	10001.50	10.0015	05-Sep-2017
120641	ICICI Prudential Interval Fund II Quarterly Interval Plan A - Direct Plan -  Dividend	10001.60	10.0016	05-Sep-2017
120642	ICICI Prudential Interval Fund II Quarterly Interval Plan A - Direct Plan -  Growth	13617.20	13.6172	05-Sep-2017
110664	ICICI Prudential Interval Fund II Quarterly Interval Plan A - Dividend	10001.70	10.0017	05-Sep-2017
110663	ICICI Prudential Interval Fund II Quarterly Interval Plan A - Growth	13642.50	13.6425	05-Sep-2017
117368	ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Quarterly Dividend Payout	10224.00	10.2240	19-Aug-2014
106885	ICICI Prudential Interval Fund II - Quarterly Interval Plan B - Retail Dividend	10012.40	10.0124	14-Sep-2017
106886	ICICI Prudential Interval Fund II - Quarterly Interval Plan B - Retail Growth	20968.20	20.9682	14-Sep-2017
120644	ICICI Prudential Interval Fund II Quarterly Interval Plan B - Direct Plan -  Dividend	10005.10	10.0051	14-Sep-2017
120643	ICICI Prudential Interval Fund II Quarterly Interval Plan B - Direct Plan -  Growth	14181.90	14.1819	14-Sep-2017
111317	ICICI Prudential Interval Fund II Quarterly Interval Plan B - Dividend	10001.60	10.0016	14-Sep-2017
111316	ICICI Prudential Interval Fund II Quarterly Interval Plan B - Growth	14236.30	14.2363	14-Sep-2017
118037	ICICI Prudential Interval Fund II Quarterly Interval Plan B - Quarterly Dividend Payout	10001.60	10.0016	14-Sep-2017
106977	ICICI Prudential Interval Fund II - Quarterly Interval Plan C - Retail Dividend	10003.80	10.0038	25-Sep-2017
106976	ICICI Prudential Interval Fund II - Quarterly Interval Plan C - Retail Growth	22175.90	22.1759	25-Sep-2017
120647	ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Dividend	10001.60	10.0016	23-Mar-2017
120646	ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Growth	14032.30	14.0323	25-Sep-2017
120648	ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Quarterly Dividend Payout	10220.40	10.2204	11-Dec-2014
109855	ICICI Prudential Interval Fund II Quarterly Interval Plan C - Dividend	10003.90	10.0039	25-Sep-2017
109854	ICICI Prudential Interval Fund II Quarterly Interval Plan C - Growth	13977.20	13.9772	25-Sep-2017
118235	ICICI Prudential Interval Fund II Quarterly Interval Plan C- Institutional Quarterly Dividend Payout	10206.10	10.2061	04-Mar-2013
107138	ICICI Prudential Interval Fund II - Quarterly Interval Plan D - Retail Dividend	10079.90	10.0799	09-Oct-2017
107139	ICICI Prudential Interval Fund II - Quarterly Interval Plan D - Retail Growth	22795.00	22.7950	09-Oct-2017
120651	ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan -  Dividend	10005.10	10.0051	09-Oct-2017
120650	ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan -  Quarterly Dividend Payout	10153.50	10.1535	03-Oct-2016
120649	ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan - Growth	17707.30	17.7073	09-Oct-2017
110014	ICICI Prudential Interval Fund II Quarterly Interval Plan D - Dividend	10005.00	10.0050	09-Oct-2017
110013	ICICI Prudential Interval Fund II Quarterly Interval Plan D - Growth	13469.00	13.4690	09-Oct-2017
114929	ICICI Prudential Interval Fund II Quarterly Interval Plan D - Quarterly Dividend Payout	10230.90	10.2309	11-Sep-2012
107309	ICICI Prudential Interval Fund II - Quarterly Interval Plan F - Retail Dividend	10074.20	10.0742	16-Aug-2017
107310	ICICI Prudential Interval Fund II - Quarterly Interval Plan F - Retail Growth	20250.00	20.2500	16-Aug-2017
120653	ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Dividend	10016.80	10.0168	31-Jul-2014
120652	ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Growth	17713.80	17.7138	16-Aug-2017
123055	ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Quarterly Dividend Payout	10009.50	10.0095	20-Jan-2014
110384	ICICI Prudential Interval Fund II Quarterly Interval Plan F - Dividend	10182.50	10.1825	09-Feb-2017
